Name,Date,Plot_ID,Treatment,Treatment_area,Aux4,Aux5,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated
20613B3.JPG,2020-06-17,13,B,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1939,2083,Turf,Reidiga,2021-02-17 18:03:52+00:00
20613B3.JPG,2020-06-17,13,B,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1950,2186,TAG,Reidiga,2021-02-17 18:03:52+00:00
20613B3.JPG,2020-06-17,13,B,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,2345,2195,TAG,Reidiga,2021-02-17 18:03:52+00:00
20613B3.JPG,2020-06-17,13,B,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,2058,1908,Turf,Reidiga,2021-02-17 18:03:52+00:00
20613B3.JPG,2020-06-17,13,B,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,2138,2167,TAG,Reidiga,2021-02-17 18:03:52+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,179,209,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,283,207,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,283,237,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,426,455,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,473,152,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,162,452,Cldph,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,222,511,Cldph,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,293,796,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,93,947,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,382,1292,Jania,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,129,1424,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,284,1314,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,69,1501,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,158,1396,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,465,1411,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,284,1761,Jania,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,52,1555,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,174,1985,Jania,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,363,1658,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,312,2521,TAG,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,162,2236,Cldph,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,717,440,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,905,144,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,900,146,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,767,439,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,799,972,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,834,624,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,979,1523,Taoni,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,738,1217,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,901,1277,Taoni,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,932,1322,Taoni,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,576,1567,Cldph,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,834,1752,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,830,1601,Cldph,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,858,1582,Cldph,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,756,1743,Cldph,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,585,2458,Cldph,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,712,2325,Cldph,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,723,2246,Cldph,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1108,207,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1282,185,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1388,355,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1332,759,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1167,797,Turf,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1455,1165,Taoni,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1254,1210,Taoni,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1119,1077,Taoni,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1171,1310,Taoni,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1486,1238,Padina,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1189,1482,Taoni,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1134,1026,Taoni,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1326,1511,Taoni,Reidiga,2021-02-23 16:52:14+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1089,1378,Taoni,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1142,1462,Taoni,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1055,1662,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1459,1694,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1389,1971,Taoni,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1347,2225,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1300,2508,TAG,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1333,2310,Turf,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1360,2508,TAG,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1568,405,Turf,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1620,329,Padina,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1935,916,Padina,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1826,948,Padina,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1888,548,Padina,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1599,635,Padina,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1742,1088,Padina,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1992,1142,Padina,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1794,1480,Padina,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1726,1041,Padina,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1787,1440,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2033,1555,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1754,1808,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2023,1844,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1989,1548,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1584,2182,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,1567,2206,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2241,224,Padina,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2313,144,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2324,144,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2381,676,Turf,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2182,535,Turf,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2096,748,Padina,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2115,824,Padina,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2451,982,TAG,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2144,1121,Padina,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2245,1341,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2416,1701,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2178,1896,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2166,1917,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2494,1959,Turf,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2473,2005,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2163,1579,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2287,2341,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2484,2484,TAG,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2485,2289,Taoni,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2544,2275,Taoni,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2080,2309,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C1.JPG,2020-06-17,13,C,Quad,,,,,,,Olympus TG-5,Rei Diga,,,,,,2161,2286,Cldph,Reidiga,2021-02-23 16:52:13+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,199,88,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,92,156,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,463,123,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,64,748,Turf,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,388,678,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,501,714,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,404,1007,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,179,1501,Padina,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,171,1464,Padina,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,222,1216,Turf,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,460,1317,Turf,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,484,1739,Padina,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,268,1810,Padina,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,255,2005,Padina,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,4,1723,Padina,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,108,1967,Padina,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,452,2150,Padina,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,468,2404,Padina,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,428,2582,TAG,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,242,2377,Padina,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,637,379,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,759,299,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,967,353,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,509,468,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,572,35,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,649,771,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,856,776,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,884,722,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,515,998,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,978,1435,Turf,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1004,1108,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,810,1224,Turf,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,758,1458,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,610,1419,Turf,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,897,1802,Turf,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,712,2034,Padina,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,839,1687,Turf,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,859,1902,Turf,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,793,2336,Turf,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,850,2374,Turf,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1415,219,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1274,74,Cldph,Reidiga,2021-02-23 16:57:53+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1198,168,Cldph,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1017,383,Cldph,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1154,1002,Cldph,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1366,846,Cldph,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1067,891,Cldph,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1449,731,Turf,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1231,981,Cldph,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1236,1319,Turf,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1430,1102,Cldph,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1009,1383,Turf,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1245,1143,Turf,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1176,1351,Turf,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1512,1324,Turf,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1319,1353,Turf,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1124,1649,Turf,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1243,2291,Cldph,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1095,2358,Turf,Reidiga,2021-02-23 16:57:52+00:00
20613C2.JPG,2020-06-17,13,C,Buffer,,,,,,,Olympus TG-5,Rei Diga,,,,,,1228,2436,Cldph,Reidiga,2021-02-23 16:57:52+00:00
