Name,Date,Plot_ID,Treatment,Treatment_area,Aux4,Aux5,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,1984,513,Sediment
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,1745,352,Turf
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,1944,385,Turf
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,1711,911,Jania
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,1948,973,Sediment
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2211,1601,Turf
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,1982,1500,Jania
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2190,1418,bryozoan
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2095,1642,Turf
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2102,1410,bryozoan
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,1928,1757,Turf
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,1873,2249,Turf
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,1754,2263,Turf
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,1873,2406,bryozoan
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2142,2632,Turf
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,1863,2822,TAG
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2106,2507,Turf
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,1900,2311,Turf
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2728,412,TAG
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2332,668,Turf
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2633,766,Turf
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2242,1028,Turf
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2753,1585,TAG
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2470,1545,SHAD
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2472,1529,SHAD
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2758,1534,TAG
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2445,2061,bryozoan
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2664,2713,Turf
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2729,2784,TAG
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2722,2343,TAG
201207B1.JPG,2020-12-29,07,B,Quad,,,,,,,Olympus TG-216,Rei Diga,,,,,,2264,2675,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,318,580,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,79,616,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,348,599,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,175,1085,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,15,1211,TAG
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,364,1377,OTH-SINV
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,510,1333,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,433,1183,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,453,1508,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,374,1680,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,395,2116,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,215,2019,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,510,1685,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,275,2372,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,97,2326,SHAD
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,528,2638,TAG
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,944,436,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,698,22,TAG
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,659,5,TAG
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,607,61,TAG
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,748,898,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,652,967,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,858,1605,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,683,1341,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,686,1092,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,795,1685,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,709,1768,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,735,2119,bryozoan
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1038,2079,bryozoan
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,963,1659,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,876,2032,bryozoan
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,746,1890,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,567,1699,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,835,2126,bryozoan
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,615,2155,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,695,2417,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,999,2335,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1083,2697,TAG
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,706,2706,TAG
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,794,2558,bryozoan
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1411,118,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1201,429,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1198,483,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1386,763,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1296,1047,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1635,951,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1332,735,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1410,1223,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1455,1899,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1236,2063,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1166,1750,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1233,1928,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1337,1706,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1549,1937,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1108,2631,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1249,2356,bryozoan
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1199,2471,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1674,299,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2143,54,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1953,270,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2084,410,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2038,118,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2139,1063,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1805,653,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1874,1395,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2006,1435,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1871,1385,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1908,1848,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1900,1769,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2165,2047,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1972,1960,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1941,2199,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2173,2561,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1674,2372,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1676,2580,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2038,2322,bryozoan
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2155,2370,bryozoan
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,1973,2428,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2349,278,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2287,20,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2426,411,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2492,1,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2760,74,TAG
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2580,63,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2577,298,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2258,127,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2481,620,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2582,1066,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2744,1080,TAG
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2344,657,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2758,1356,TAG
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2235,1856,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2459,1820,Sediment
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2535,1751,Sediment
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2391,2095,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2221,2228,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2329,2303,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2506,2207,Turf
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2298,2484,bryozoan
201207C1.JPG,2020-12-29,07,C,Quad,,,,,,,Olympus TG-217,Rei Diga,,,,,,2667,2655,SHAD
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,222,547,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,418,1017,bryozoan
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,525,1306,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,510,1147,bryozoan
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,449,1591,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2,1442,TAG
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,347,1374,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,493,2167,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,508,1949,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,361,1811,SHAD
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,119,2404,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,231,2698,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,403,2619,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1034,199,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,823,365,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,595,65,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,695,442,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,711,727,Jania
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1033,600,SP
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,796,1009,Jania
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,590,1118,bryozoan
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1111,1634,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,834,1318,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,988,1234,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,816,1545,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,587,1799,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,984,2037,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,778,1716,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1030,1737,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,847,2543,SP
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1446,520,bryozoan
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1170,235,bryozoan
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1185,136,bryozoan
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1605,430,bryozoan
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1362,1132,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1596,755,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1273,1300,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1428,1966,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1314,1738,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1166,2175,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1366,2092,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1583,2113,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1166,2714,SHAD
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1493,2462,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1132,2447,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1624,2579,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1286,2817,TAG
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2054,118,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2045,403,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2190,231,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1984,314,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1936,504,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1942,175,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1691,437,bryozoan
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1795,122,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2192,1021,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1705,592,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2087,885,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1720,1073,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2119,594,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1833,898,Ellis
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1838,675,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1843,1050,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2190,1174,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1999,1179,Ellis
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1881,1354,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1818,1302,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1849,1845,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2004,2002,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1862,1832,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1908,1734,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2231,2189,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1836,1783,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2025,2478,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2182,2759,TAG
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,1994,2660,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2505,170,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2545,166,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2312,149,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2328,448,Peysson
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2742,677,TAG
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2597,897,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2652,668,Jania
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2291,665,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2612,1186,Sediment
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2297,1152,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2400,1935,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2714,2005,TAG
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2706,2267,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2286,1929,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2353,2277,Sediment
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2779,2521,TAG
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2375,2728,Jania
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2476,2368,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2327,2413,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2635,2511,Turf
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2755,2704,TAG
201208A1.JPG,2020-12-29,08,A,Quad,,,,,,,Olympus TG-218,Rei Diga,,,,,,2672,2455,Turf
